RowID,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
14915,Andhra Pradesh,VIZIANAGARAM,2010,Whole Year,Sweet potato,44,475
14916,Rajasthan,SIROHI,2012,Whole Year,Garlic,16,16
14917,Maharashtra,WARDHA,2010,Kharif,Rice,500,300
14918,Andhra Pradesh,KURNOOL,2016,Rabi,Maize,3512,31011
14919,Madhya Pradesh,JHABUA,2014,Kharif,Urad,65357,26379
14920,Odisha,SUNDARGARH,2005,Summer,Arhar/Tur,96,19
14921,Bihar,VAISHALI,2006,Summer,Maize,10312,19857
14922,Meghalaya,EAST JAINTIA HILLS,2009,Whole Year,Sugarcane,6,3
14923,Punjab,SANGRUR,2008,Kharif,Cotton(lint),21000,41000
14924,Odisha,ANUGUL,2010,Whole Year,Potato,459,4028.6
14925,Chhattisgarh,DANTEWADA,2021,Kharif,Maize,3323,8515
14926,Maharashtra,AURANGABAD,2016,Kharif,Moong(Green Gram),7000,4900
14927,Maharashtra,AMRAVATI,2022,Kharif,Soyabean,370600,128300
14928,Kerala,IDUKKI,2006,Whole Year,Dry ginger,1561,6486
14929,Madhya Pradesh,HOSHANGABAD,2014,Kharif,Maize,1621,1649
14930,Telangana,NALGONDA,2006,Rabi,Sesamum,5900,2000
14931,Bihar,SITAMARHI,2015,Summer,Maize,4058,8966
14932,West Bengal,MALDAH,2008,Rabi,Wheat,49413,124050
14933,Madhya Pradesh,GUNA,2019,Rabi,Masoor,1717,1101
14934,Tamil Nadu,PUDUKKOTTAI,2006,Rabi,Gram,21,17
14935,Kerala,THIRUVANANTHAPURAM,2020,Whole Year,Papaya,1651,14443
14936,Tamil Nadu,KARUR,2018,Kharif,Groundnut,6359,11817
14937,Odisha,RAYAGADA,2008,Kharif,Moong(Green Gram),506,132.9
14938,Maharashtra,NANDED,2007,Kharif,Arhar/Tur,48600,56000
14939,Tamil Nadu,CUDDALORE,2015,Whole Year,Turmeric,153,818
14940,Jharkhand,LOHARDAGA,2015,Winter,Rice,23871.29,45737.33
14941,Tamil Nadu,SALEM,2021,Whole Year,Tobacco,242,254
14942,Tamil Nadu,THENI,2020,Kharif,Groundnut,1740,9071
14943,Gujarat,KHEDA,2013,Whole Year,Dry chillies,300,300
14944,Assam,CHIRANG,2015,Whole Year,Onion,145,290
14945,Maharashtra,SATARA,2022,Kharif,Cotton(lint),100,100
14946,Arunachal Pradesh,UPPER SUBANSIRI,2018,Kharif,Maize,1025,1169
14947,Uttar Pradesh,FARRUKHABAD,2022,Kharif,Jowar,874,784
14948,Haryana,YAMUNANAGAR,2008,Kharif,Moong(Green Gram),1,0
14949,Madhya Pradesh,BARWANI,2010,Whole Year,Sannhamp,253,356
14950,Meghalaya,WEST GARO HILLS,2008,Whole Year,Sweet potato,479,1594
14951,Andhra Pradesh,WEST GODAVARI,2019,Rabi,Urad,51696,16233
14952,Nagaland,PEREN,2020,Rabi,Blackgram,90,70
14953,Tamil Nadu,PUDUKKOTTAI,2015,Whole Year,Maize,2309,14301
14954,Chhattisgarh,JANJGIR-CHAMPA,2012,Kharif,Urad,1725,412
14955,Tamil Nadu,SALEM,2010,Whole Year,Brinjal,732,5728
14956,Arunachal Pradesh,EAST KAMENG,2005,Kharif,Rice,8945,9200
14957,Uttar Pradesh,HARDOI,2013,Whole Year,Coriander,97,56
14958,Madhya Pradesh,JHABUA,2005,Rabi,Wheat,49800,92500
14959,West Bengal,24 PARAGANAS NORTH,2019,Summer,Rice,71962,225593
14960,Andhra Pradesh,EAST GODAVARI,2008,Kharif,Moong(Green Gram),45,20
14961,Punjab,GURDASPUR,2013,Kharif,Rice,190000,590000
14962,West Bengal,HOWRAH,2015,Autumn,Rice,1124,1251
14963,Uttarakhand,ALMORA,2015,Kharif,Arhar/Tur,5,4
14964,Odisha,BOUDH,2008,Whole Year,Dry chillies,1090,870
14965,Tamil Nadu,ARIYALUR,2019,Whole Year,Sunflower,228,418
14966,Telangana,NALGONDA,2018,Kharif,Sesamum,1964,291
14967,Uttar Pradesh,BALRAMPUR,2011,Rabi,Rapeseed &Mustard,16825,10499
14968,Karnataka,KOPPAL,2015,Rabi,Sunflower,40024,10300
14969,Madhya Pradesh,SEONI,2018,Kharif,Moong(Green Gram),470,170
14970,Chhattisgarh,BASTAR,2021,Whole Year,Sugarcane,487,1360
14971,Andhra Pradesh,SPSR NELLORE,2019,Kharif,Dry chillies,24,91
14972,Bihar,BHAGALPUR,2013,Rabi,Linseed,741,641
14973,Karnataka,BENGALURU URBAN,2006,Rabi,Maize,165,338
14974,Rajasthan,RAJSAMAND,2013,Kharif,Groundnut,3080,3337
14975,Karnataka,UDUPI,2021,Summer,Dry chillies,5,13
14976,West Bengal,24 PARAGANAS SOUTH,2011,Summer,Rice,77367,219865
14977,Assam,UDALGURI,2021,Winter,Rice,63205,91722
14978,Bihar,GOPALGANJ,2008,Rabi,Khesari,52,48
14979,Gujarat,ANAND,2019,Kharif,Arhar/Tur,800,800
14980,Telangana,WARANGAL,2008,Kharif,Sunflower,2235,3679
14981,Maharashtra,BULDHANA,2009,Summer,Groundnut,600,600
14982,Odisha,SAMBALPUR,2023,Autumn,Sesamum,1,0.4
14983,Uttar Pradesh,CHITRAKOOT,2017,Rabi,Onion,133,2284
14984,Kerala,KASARAGOD,2006,Whole Year,Dry ginger,46,182
14985,Uttar Pradesh,AZAMGARH,2021,Summer,Maize,309,568
14986,Gujarat,JUNAGADH,2010,Kharif,Maize,100,100
14987,Odisha,GAJAPATI,2020,Summer,Maize,1,1.8
14988,Odisha,KHORDHA,2013,Winter,Sugarcane,482,28920
14989,Tamil Nadu,THENI,2017,Whole Year,Cashewnut,5953,3000
14990,Madhya Pradesh,MANDSAUR,2014,Whole Year,Sesamum,851,256
14991,Uttar Pradesh,FATEHPUR,2007,Kharif,Moong(Green Gram),770,359
14992,Telangana,NIZAMABAD,2019,Kharif,Rice,149497,584000
14993,Karnataka,DAKSHIN KANNAD,2012,Whole Year,Turmeric,38,181
14994,Andhra Pradesh,KADAPA,2022,Whole Year,Coconut,121,1014000
14995,Odisha,BALANGIR,2021,Summer,Wheat,6,14.5
14996,Gujarat,KHEDA,2015,Kharif,Groundnut,500,1000
14997,Telangana,NIZAMABAD,2008,Rabi,other misc. pulses,123,16
14998,Uttar Pradesh,AZAMGARH,2016,Rabi,Coriander,45,27
14999,Odisha,DHENKANAL,2012,Rabi,Gram,338,135
15000,Andhra Pradesh,KADAPA,2009,Rabi,Jowar,1513,690
15001,Gujarat,BHARUCH,2018,Kharif,Cotton(lint),118400,223100
15002,Jharkhand,CHATRA,2015,Rabi,Arhar/Tur,1271.65,1694
15003,Madhya Pradesh,SEHORE,2013,Rabi,Linseed,821,687
15004,Haryana,MAHENDRAGARH,2013,Rabi,Gram,8128,4000
15005,Uttar Pradesh,RAMPUR,2015,Rabi,Masoor,1227,712
15006,Rajasthan,DAUSA,2015,Whole Year,Tobacco,79,78
15007,Uttar Pradesh,JALAUN,2011,Rabi,Linseed,490,248
15008,Nagaland,ZUNHEBOTO,2018,Rabi,Rapeseed &Mustard,2100,2100
15009,Assam,DHEMAJI,2018,Rabi,Peas & beans (Pulses),474,301
15010,Karnataka,BIDAR,2016,Kharif,Sunflower,8157,3056
15011,Maharashtra,NAGPUR,2017,Rabi,Linseed,1100,100
15012,Assam,DIMA HASAO,2007,Rabi,Other  Rabi pulses,459,241
15013,Rajasthan,NAGAUR,2016,Rabi,other oilseeds,9128,4781
15014,Tamil Nadu,THIRUVARUR,2019,Kharif,Groundnut,20,44
15015,Odisha,KORAPUT,2011,Kharif,Moong(Green Gram),193,37.5
15016,Uttar Pradesh,KANNAUJ,2011,Rabi,Masoor,135,121
15017,Tamil Nadu,VELLORE,2010,Whole Year,Onion,39,330
15018,Tamil Nadu,KRISHNAGIRI,2011,Whole Year,Litchi,4,0
15019,Assam,DIMA HASAO,2012,Kharif,Mesta,2,9
15020,Bihar,MADHEPURA,2007,Whole Year,Sugarcane,619,24573
15021,Meghalaya,EAST KHASI HILLS,2016,Whole Year,Potato,11270,109234
15022,Tamil Nadu,ARIYALUR,2018,Whole Year,Sugarcane,7500,739006
15023,Madhya Pradesh,BALAGHAT,2019,Rabi,Peas & beans (Pulses),793,201
15024,Rajasthan,GANGANAGAR,2007,Kharif,Maize,127,132
15025,Kerala,IDUKKI,2010,Whole Year,Tapioca,7806,249774
15026,Madhya Pradesh,MANDSAUR,2011,Kharif,Cotton(lint),163,102
15027,Karnataka,BENGALURU URBAN,2008,Rabi,Other  Rabi pulses,125,14
15028,Uttar Pradesh,KANPUR NAGAR,2012,Rabi,Barley,5233,8423
15029,Rajasthan,SAWAI MADHOPUR,2012,Whole Year,Onion,56,205
15030,Nagaland,DIMAPUR,2016,Kharif,Groundnut,120,130
15031,Rajasthan,TONK,2013,Whole Year,Sugarcane,84,6239
15032,Uttar Pradesh,BALRAMPUR,2018,Kharif,Guar seed,25,21
15033,Bihar,SUPAUL,2007,Whole Year,Onion,628,6757
15034,Bihar,NAWADA,2007,Rabi,Linseed,2047,1148
15035,Chhattisgarh,SURGUJA,2015,Kharif,Jowar,1489,1548
15036,Assam,MARIGAON,2018,Whole Year,Black pepper,107,183
15037,Chhattisgarh,RAJNANDGAON,2021,Rabi,Moong(Green Gram),90,17
15038,West Bengal,BARDHAMAN,2012,Summer,Moong(Green Gram),11,4
15039,Nagaland,DIMAPUR,2015,Rabi,Linseed,1900,1860
15040,Karnataka,BIJAPUR,2021,Summer,Groundnut,16606,12431
15041,Madhya Pradesh,CHHATARPUR,2016,Rabi,Jowar,5,7
15042,Uttar Pradesh,AMETHI,2021,Kharif,Urad,4381,1613
15043,Chhattisgarh,DURG,2019,Kharif,Urad,190,58
15044,Tripura,DHALAI,2019,Rabi,Moong(Green Gram),55,31
15045,Bihar,PASHCHIM CHAMPARAN,2021,Kharif,Jowar,2,2
15046,Maharashtra,WASHIM,2012,Kharif,Maize,100,100
15047,Madhya Pradesh,SEONI,2021,Kharif,Niger seed,4481,972
15048,Assam,SIVASAGAR,2013,Rabi,Linseed,1,1
15049,Uttarakhand,CHAMPAWAT,2015,Rabi,Peas & beans (Pulses),56,32
15050,Bihar,BHOJPUR,2013,Whole Year,Garlic,5,7
15051,Kerala,KOTTAYAM,2012,Whole Year,Cashewnut,688,222
15052,Maharashtra,THANE,2006,Rabi,Rapeseed &Mustard,400,100
15053,Manipur,THOUBAL,2006,Autumn,Potato,190,990
15054,Bihar,KAIMUR (BHABUA),2015,Kharif,Ragi,3,2
15055,Odisha,NAYAGARH,2022,Winter,Rapeseed &Mustard,262,43.8
15056,Telangana,ADILABAD,2008,Rabi,Other  Rabi pulses,1617,119
15057,Bihar,DARBHANGA,2008,Kharif,Urad,122,82
15058,Odisha,NABARANGPUR,2007,Summer,Rice,1450,4450
15059,Uttar Pradesh,BANDA,2013,Kharif,Soyabean,29,23
15060,Uttar Pradesh,BUDAUN,2021,Kharif,Cotton(lint),2,1
15061,Chhattisgarh,RAJNANDGAON,2008,Whole Year,Onion,145,873
15062,Uttar Pradesh,ALIGARH,2009,Kharif,Cotton(lint),1376,1424
15063,Chhattisgarh,DURG,2021,Whole Year,Banana,93,3015
15064,Chhattisgarh,KOREA,2013,Kharif,Groundnut,136,119
15065,Telangana,KHAMMAM,2006,Kharif,Dry chillies,13000,45500
15066,Tamil Nadu,DHARMAPURI,2021,Rabi,Ragi,8339,34782
15067,Sikkim,EAST DISTRICT,2018,Rabi,Other Cereals & Millets,1660,1554
15068,Nagaland,KIPHIRE,2020,Kharif,Mesta,60,70
15069,Odisha,PURI,2014,Summer,Ragi,30,16.5
15070,Tamil Nadu,CUDDALORE,2019,Rabi,Ragi,25,78
15071,Nagaland,MOKOKCHUNG,2007,Kharif,Bajra,200,170
15072,Punjab,MUKTSAR,2013,Whole Year,Guar seed,3100,2300
15073,West Bengal,BANKURA,2006,Kharif,Urad,91,20
15074,Karnataka,BENGALURU URBAN,2022,Rabi,Maize,118,399
15075,Maharashtra,SATARA,2008,Rabi,Safflower,5900,3100
15076,Jammu and Kashmir,JAMMU,2008,Kharif,Sesamum,2070,928
15077,Assam,LAKHIMPUR,2005,Kharif,Arhar/Tur,72,50
15078,Assam,KARIMGANJ,2022,Kharif,Tobacco,8,4
15079,Andhra Pradesh,CHITTOOR,2009,Kharif,Samai,1976,522
15080,Haryana,AMBALA,2007,Rabi,Sunflower,1118,1400
15081,Kerala,ALAPPUZHA,2008,Summer,Rice,17536,55953
15082,Bihar,SAHARSA,2022,Summer,Rice,816,1055
15083,Karnataka,HAVERI,2022,Rabi,Horse-gram,4124,2672
15084,Andhra Pradesh,EAST GODAVARI,2019,Whole Year,Arecanut,20,8
15085,Andaman and Nicobar Islands,SOUTH ANDAMANS,2013,Whole Year,Dry ginger,200,1800
15086,Uttar Pradesh,FATEHPUR,2018,Rabi,Turmeric,31,97
15087,Assam,TINSUKIA,2014,Kharif,Small millets,30,14
15088,Bihar,SHEIKHPURA,2013,Whole Year,Potato,368,3160
15089,Rajasthan,PRATAPGARH,2018,Kharif,Castor seed,35,11
15090,Uttar Pradesh,JAUNPUR,2014,Kharif,Sweet potato,88,1201
15091,Karnataka,BAGALKOT,2020,Summer,Dry chillies,61,172
15092,Rajasthan,JAIPUR,2005,Kharif,Sesamum,2100,300
15093,Karnataka,CHAMARAJANAGAR,2018,Kharif,Maize,30760,94393
15094,Madhya Pradesh,JABALPUR,2011,Rabi,Urad,532,207
15095,Rajasthan,JHUNJHUNU,2017,Rabi,other oilseeds,82,34
15096,Bihar,BHOJPUR,2012,Kharif,Small millets,29,24
15097,Madhya Pradesh,DEWAS,2016,Whole Year,Potato,4811,57469
15098,Karnataka,CHAMARAJANAGAR,2013,Rabi,Rice,503,1202
15099,Madhya Pradesh,SHEOPUR,2021,Whole Year,Onion,37,265
15100,Haryana,MAHENDRAGARH,2019,Rabi,Wheat,41029,189000
15101,Uttar Pradesh,BASTI,2015,Rabi,Coriander,10,6
15102,Bihar,JAMUI,2013,Rabi,Gram,931,681
15103,Rajasthan,AJMER,2011,Whole Year,Pome Fruit,96,0
15104,Punjab,KAPURTHALA,2014,Rabi,Peas & beans (Pulses),100,100
15105,Chhattisgarh,KABIRDHAM,2014,Rabi,Wheat,5474,4355
15106,Bihar,SITAMARHI,2005,Rabi,Other  Rabi pulses,138,116
15107,Meghalaya,WEST GARO HILLS,2009,Kharif,Dry ginger,2391,1190
15108,Maharashtra,PARBHANI,2011,Kharif,Moong(Green Gram),77500,40100
15109,Karnataka,BAGALKOT,2007,Kharif,Small millets,540,190
15110,Andhra Pradesh,SPSR NELLORE,2007,Whole Year,Sugarcane,6562,614664
15111,Assam,DIMA HASAO,2021,Kharif,Niger seed,7,4
15112,Madhya Pradesh,MORENA,2010,Whole Year,Tomato,99,0
15113,Chhattisgarh,MAHASAMUND,2021,Whole Year,Dry chillies,322,258
15114,Gujarat,KHEDA,2018,Rabi,Rapeseed &Mustard,1800,2900
15115,Madhya Pradesh,UMARIA,2008,Rabi,Gram,3894,1695
15116,Karnataka,TUMKUR,2018,Kharif,Castor seed,3259,2031
15117,Tamil Nadu,NAMAKKAL,2012,Whole Year,Dry chillies,206,137
15118,Gujarat,MAHESANA,2006,Whole Year,Pulses total,37600,15900
15119,Uttar Pradesh,ALLAHABAD,2017,Summer,Urad,2862,1617
15120,Uttar Pradesh,AURAIYA,2020,Kharif,Arhar/Tur,4600,5341
15121,Gujarat,VALSAD,2015,Kharif,Other Cereals & Millets,500,300
15122,Karnataka,HAVERI,2020,Rabi,Cotton(lint),1327,1112
15123,Uttarakhand,TEHRI GARHWAL,2017,Kharif,Small millets,16352,13914
15124,Madhya Pradesh,JHABUA,2009,Kharif,Arhar/Tur,5080,2315
15125,Karnataka,CHIKMAGALUR,2013,Kharif,Niger seed,525,136
15126,Odisha,SUNDARGARH,2015,Winter,Potato,686,4938.5
15127,Bihar,KATIHAR,2005,Summer,Maize,7967,25248
15128,Bihar,SHEOHAR,2019,Winter,Rice,21727,51917
15129,Rajasthan,KOTA,2013,Kharif,Soyabean,127319,167733
15130,Uttar Pradesh,MAU,2016,Kharif,Urad,10,5
15131,Uttar Pradesh,KANPUR DEHAT,2022,Kharif,Guar seed,6,5
15132,Madhya Pradesh,KHANDWA,2019,Rabi,Peas & beans (Pulses),731,169
15133,Arunachal Pradesh,ANJAW,2015,Kharif,Maize,3360,3763
15134,Rajasthan,CHITTORGARH,2012,Kharif,Groundnut,44846,56349
15135,Andhra Pradesh,SRIKAKULAM,2022,Kharif,Arhar/Tur,646,539
15136,Maharashtra,PARBHANI,2021,Kharif,Urad,13100,5400
15137,Karnataka,HASSAN,2011,Rabi,Rice,793,1318
15138,Uttar Pradesh,MIRZAPUR,2021,Kharif,Sannhamp,66,19
15139,Tamil Nadu,KANCHIPURAM,2012,Kharif,Arhar/Tur,33,22
15140,Karnataka,MYSORE,2012,Kharif,Arhar/Tur,5345,3214
15141,Assam,GOALPARA,2020,Kharif,Castor seed,26,12
15142,Assam,KAMRUP,2018,Rabi,Moong(Green Gram),335,116
15143,Andhra Pradesh,SPSR NELLORE,2011,Rabi,Ragi,172,308
15144,Karnataka,HASSAN,2013,Kharif,Rice,46309,105878
15145,Odisha,NABARANGPUR,2005,Winter,Sesamum,119,20
15146,Uttarakhand,DEHRADUN,2011,Whole Year,Dry ginger,1269,10437
15147,Madhya Pradesh,PANNA,2009,Rabi,Other  Rabi pulses,22623,11036
15148,Uttar Pradesh,SIDDHARTH NAGAR,2013,Kharif,Bajra,84,147
15149,Gujarat,DANG,2007,Kharif,Groundnut,5000,1800
15150,Odisha,NUAPADA,2007,Rabi,Garlic,240,670
15151,Tamil Nadu,KRISHNAGIRI,2011,Whole Year,Jack Fruit,11,106
15152,Assam,SONITPUR,2021,Whole Year,Sugarcane,2452,93272
15153,Uttar Pradesh,GONDA,2008,Whole Year,Potato,2742,53735
15154,Assam,DARRANG,2013,Kharif,Small millets,137,91
15155,Puducherry,YANAM,2022,Rabi,Coriander,1,1
15156,Chhattisgarh,KANKER,2013,Kharif,Jowar,391,390
15157,Uttar Pradesh,BUDAUN,2009,Rabi,Rapeseed &Mustard,13351,11976
15158,Bihar,SIWAN,2006,Kharif,Mesta,166,1033
15159,Odisha,KENDUJHAR,2012,Whole Year,Onion,1223,11859
15160,Odisha,MALKANGIRI,2011,Kharif,Niger seed,1180,230
15161,Uttarakhand,PAURI GARHWAL,2015,Rabi,Gram,199,85
15162,Karnataka,DHARWAD,2009,Summer,Rice,376,1008
15163,Bihar,NAWADA,2016,Summer,Moong(Green Gram),1049,703
15164,Odisha,DHENKANAL,2020,Autumn,Urad,14,5
15165,Arunachal Pradesh,CHANGLANG,2016,Whole Year,Dry chillies,634,992
15166,Tamil Nadu,KANCHIPURAM,2021,Whole Year,Sugarcane,1731,179286
15167,Chhattisgarh,KOREA,2016,Kharif,Small millets,9995,2082
15168,Uttar Pradesh,GORAKHPUR,2011,Kharif,Bajra,154,228
15169,Madhya Pradesh,JHABUA,2013,Kharif,Horse-gram,12518,4645
15170,Nagaland,MOKOKCHUNG,2010,Rabi,Wheat,800,1860
15171,Madhya Pradesh,SATNA,2007,Rabi,Rapeseed &Mustard,1819,493
15172,Uttar Pradesh,KAUSHAMBI,2018,Rabi,Turmeric,6,19
15173,Gujarat,ANAND,2012,Kharif,Cotton(lint),3800,15400
15174,Uttar Pradesh,FIROZABAD,2006,Rabi,Peas & beans (Pulses),3622,4955
15175,Haryana,KARNAL,2020,Kharif,Bajra,902,2000
15176,Meghalaya,RI BHOI,2021,Rabi,Peas & beans (Pulses),56,62
15177,Uttar Pradesh,SHRAVASTI,2010,Rabi,Rapeseed &Mustard,2952,1768
15178,Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2019,Kharif,Arhar/Tur,1209,967
15179,Andhra Pradesh,WEST GODAVARI,2019,Rabi,Arhar/Tur,82,43
15180,Karnataka,CHITRADURGA,2018,Whole Year,Coriander,88,33
15181,Karnataka,HASSAN,2009,Summer,Sunflower,6,5
15182,Assam,KAMRUP METRO,2015,Kharif,Jute,139,1526
15183,Uttar Pradesh,DEORIA,2009,Whole Year,Sugarcane,12708,684148
15184,Rajasthan,SIROHI,2006,Rabi,Other  Rabi pulses,142,70
15185,Rajasthan,BANSWARA,2018,Kharif,Jowar,526,368
15186,Odisha,CUTTACK,2020,Autumn,Urad,4,1.5
15187,Karnataka,TUMKUR,2009,Kharif,Rice,24781,58974
15188,Uttar Pradesh,KANPUR DEHAT,2015,Kharif,Bajra,19347,35987
15189,Andhra Pradesh,SPSR NELLORE,2008,Whole Year,Tapioca,25,191
15190,Rajasthan,JALORE,2011,Kharif,Jowar,4339,3113
15191,Tamil Nadu,VELLORE,2009,Kharif,Sesamum,1195,1010
15192,Karnataka,MANDYA,2014,Whole Year,Dry chillies,524,554
15193,Andhra Pradesh,KADAPA,2007,Kharif,Urad,55,34
15194,Andhra Pradesh,EAST GODAVARI,2011,Rabi,other oilseeds,2070,
15195,Odisha,NUAPADA,2013,Winter,Sesamum,137,6.2
15196,Haryana,SONIPAT,2020,Kharif,Jowar,7655,4000
15197,Uttar Pradesh,FAIZABAD,2012,Whole Year,Guar seed,95,80
15198,Gujarat,SURAT,2011,Whole Year,Dry chillies,1600,1800
15199,Bihar,MADHEPURA,2022,Winter,Rice,52568,117196
15200,Tamil Nadu,TIRUCHIRAPPALLI,2017,Whole Year,Turmeric,1003,5312
15201,Madhya Pradesh,REWA,2010,Rabi,Rapeseed &Mustard,2695,874
15202,Maharashtra,AKOLA,2009,Rabi,Safflower,3400,2200
15203,Bihar,MADHEPURA,2015,Kharif,Mesta,2312,31713
15204,Andhra Pradesh,SRIKAKULAM,2012,Rabi,Sesamum,4964,859
15205,Uttar Pradesh,DEORIA,2010,Kharif,Sesamum,118,19
15206,Karnataka,DAVANGERE,2012,Kharif,Dry ginger,1,13
15207,Maharashtra,AHMEDNAGAR,2006,Kharif,Ragi,3000,2100
15208,Himachal Pradesh,SIRMAUR,2010,Rabi,Rapeseed &Mustard,959,243
15209,Gujarat,GANDHINAGAR,2011,Kharif,Jowar,1400,1300
15210,Assam,NAGAON,2015,Winter,Rice,130754,186523
15211,Bihar,DARBHANGA,2013,Rabi,Linseed,186,159
15212,Karnataka,DHARWAD,2021,Rabi,Cotton(lint),29968,55262
15213,Karnataka,CHITRADURGA,2013,Summer,Sunflower,3560,3301
15214,Haryana,JIND,2016,Kharif,Urad,2,
15215,Karnataka,BENGALURU URBAN,2006,Kharif,Moong(Green Gram),112,22
15216,Telangana,WARANGAL,2008,Rabi,Gram,456,327
15217,Rajasthan,BARAN,2017,Rabi,Other  Rabi pulses,28,297
15218,West Bengal,MURSHIDABAD,2011,Kharif,Maize,1973,6281
15219,Karnataka,RAICHUR,2022,Rabi,Dry chillies,76,143
15220,Madhya Pradesh,BALAGHAT,2011,Whole Year,Papaya,2,0
15221,Madhya Pradesh,NEEMUCH,2011,Whole Year,Tomato,46,0
15222,Assam,DHEMAJI,2006,Kharif,Cotton(lint),10,5
15223,Andhra Pradesh,PRAKASAM,2011,Rabi,Onion,58,638
15224,Meghalaya,WEST GARO HILLS,2018,Whole Year,Potato,538,4182
15225,Andhra Pradesh,PRAKASAM,2021,Rabi,Safflower,13,9
15226,Tamil Nadu,THE NILGIRIS,2013,Whole Year,Sweet potato,1,21
15227,Uttar Pradesh,ALLAHABAD,2018,Kharif,Sugarcane,608,35471
15228,Tamil Nadu,NAMAKKAL,2021,Rabi,Onion,1276,13502
15229,Nagaland,PHEK,2022,Kharif,Jowar,40,40
15230,Uttar Pradesh,SANT RAVIDAS NAGAR,2016,Rabi,Gram,838,693
15231,Odisha,BALANGIR,2017,Winter,Sesamum,1748,265.7
15232,Uttar Pradesh,FARRUKHABAD,2014,Kharif,Groundnut,109,79
15233,West Bengal,JALPAIGURI,2009,Kharif,Small millets,345,204
15234,Chhattisgarh,KABIRDHAM,2019,Kharif,Soyabean,35556,31547
15235,Rajasthan,BARMER,2007,Kharif,Bajra,699894,21033
15236,Madhya Pradesh,RATLAM,2010,Kharif,Jowar,7157,4442
15237,Tamil Nadu,DHARMAPURI,2017,Whole Year,Arhar/Tur,1437,883
15238,West Bengal,PURULIA,2016,Kharif,Bajra,75,26
15239,Maharashtra,BULDHANA,2020,Kharif,Bajra,1900,2100
15240,Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Kharif,Bajra,6019,8611
15241,Assam,KAMRUP METRO,2015,Kharif,Arhar/Tur,75,60
15242,Tamil Nadu,KANCHIPURAM,2011,Kharif,Groundnut,34112,90131
15243,West Bengal,JALPAIGURI,2016,Autumn,Ragi,270,240
15244,Andhra Pradesh,KRISHNA,2005,Rabi,Groundnut,11200,19900
15245,Uttar Pradesh,BAREILLY,2011,Kharif,Rice,159862,338695
15246,Karnataka,UDUPI,2020,Summer,Dry chillies,6,17
15247,Uttar Pradesh,LUCKNOW,2013,Kharif,Bajra,1317,1063
15248,Bihar,ROHTAS,2021,Whole Year,Sugarcane,13,677
15249,Uttar Pradesh,RAE BARELI,2015,Kharif,Sesamum,1951,409
15250,Uttar Pradesh,KASGANJ,2018,Rabi,Masoor,1967,1733
15251,West Bengal,24 PARAGANAS NORTH,2019,Kharif,Mesta,710,12274
15252,Chhattisgarh,NARAYANPUR,2017,Whole Year,Turmeric,1,1
15253,Maharashtra,NASHIK,2011,Kharif,Niger seed,16900,6800
15254,Bihar,PATNA,2018,Rabi,Maize,398,1193
15255,West Bengal,MALDAH,2006,Whole Year,Potato,2487,41946
15256,Tamil Nadu,THIRUVARUR,2006,Kharif,Sesamum,3410,890
15257,Telangana,NIZAMABAD,2009,Kharif,Sunflower,3057,3729
15258,Uttar Pradesh,SANT KABEER NAGAR,2017,Rabi,Peas & beans (Pulses),3256,4178
15259,Kerala,ERNAKULAM,2021,Autumn,Rice,911,1908
15260,Uttar Pradesh,BARABANKI,2006,Whole Year,Turmeric,1,2
15261,Uttar Pradesh,FIROZABAD,2015,Kharif,Sweet potato,229,3083
15262,Gujarat,DANG,2008,Kharif,Groundnut,4100,1500
15263,Karnataka,CHIKBALLAPUR,2015,Whole Year,Coriander,37,13
15264,Bihar,AURANGABAD,2006,Whole Year,Sweet potato,92,995
15265,Tamil Nadu,PERAMBALUR,2017,Kharif,Small millets,323,379
15266,Madhya Pradesh,BETUL,2016,Whole Year,Sesamum,305,104
15267,Uttar Pradesh,MORADABAD,2005,Rabi,Wheat,167350,474190
15268,Karnataka,BANGALORE RURAL,2021,Whole Year,Cashewnut,23,21
15269,Telangana,KHAMMAM,2007,Whole Year,Dry chillies,25372,80055
15270,Odisha,NABARANGPUR,2010,Whole Year,Tobacco,220,90
15271,Rajasthan,JHALAWAR,2007,Whole Year,Potato,80,267
15272,Telangana,NIZAMABAD,2011,Rabi,Safflower,1884,586
15273,Assam,SIVASAGAR,2015,Whole Year,Dry ginger,808,4570
15274,Odisha,BHADRAK,2022,Summer,Moong(Green Gram),4045,2071
15275,Uttar Pradesh,BIJNOR,2013,Whole Year,Sweet potato,32,419
15276,Chhattisgarh,BASTAR,2018,Whole Year,Potato,225,1271
15277,Himachal Pradesh,MANDI,2015,Rabi,Garlic,590,833
15278,Rajasthan,TONK,2012,Rabi,Gram,25050,17819
15279,Uttar Pradesh,SONBHADRA,2013,Rabi,Linseed,7158,2391
15280,Haryana,SONIPAT,2017,Kharif,Sesamum,27,
15281,Assam,SIVASAGAR,2008,Whole Year,Tobacco,12,6
15282,Punjab,PATIALA,2012,Kharif,Cotton(lint),1000,3000
15283,Uttarakhand,PITHORAGARH,2018,Rabi,other oilseeds,11,3
15284,Assam,TINSUKIA,2014,Whole Year,Coconut,62,87000
15285,Maharashtra,YAVATMAL,2013,Rabi,Safflower,200,100
